Voyager2.UTCGregorian      Voyager2.SunMJ2000Eq.X    Voyager2.SunMJ2000Eq.Y    Voyager2.SunMJ2000Eq.Z    Voyager2.SunMJ2000Eq.VX   Voyager2.SunMJ2000Eq.VY   Voyager2.SunMJ2000Eq.VZ   
27 Aug 1977 02:31:44.000   137204179.9217532         -56659863.38567156        -22581199.5479256         14.86727435328719         31.68761516640664         17.26762993557644         
27 Aug 1977 03:31:44.000   137257667.2293332         -56545773.64451031        -22519030.40223737        14.84789507123569         31.69557185612021         17.27078297949617         
27 Aug 1977 04:31:44.000   137311084.7557555         -56431655.28653961        -22456849.92032008        14.82850704922878         31.70351339271356         17.27392783974215         
27 Aug 1977 05:31:44.000   137364432.4696123         -56317508.36633733        -22394658.13165164        14.80911031478248         31.71143975358154         17.27706450297376         
27 Aug 1977 06:31:44.000   137417710.3395798         -56203332.93859523        -22332455.06577484        14.78970489552135         31.71935091636477         17.28019295605805         
27 Aug 1977 07:31:44.000   137470918.3344468         -56089129.05805688        -22270240.75226463        14.77029081916531         31.72724685894831         17.28331318606612         
27 Aug 1977 08:31:44.000   137524056.4231026         -55974896.77954415        -22208015.22074135        14.75086811353263         31.73512755945396         17.28642518026707         
27 Aug 1977 09:31:44.000   137577124.5745227         -55860636.15798815        -22145778.50088795        14.73143680654293         31.74299299623275         17.28952892612203         
27 Aug 1977 10:31:44.000   137630122.7577993         -55746347.24836191        -22083530.62241258        14.71199692620425         31.75084314786427         17.29262441128111         
27 Aug 1977 11:31:44.000   137683050.9421171         -55632030.10573404        -22021271.61507738        14.69254850062037         31.75867799314777         17.29571162357718         
27 Aug 1977 12:31:44.000   137735909.0967609         -55517684.78525251        -21959001.50869113        14.67309155798575         31.76649751109886         17.29879055102192         
27 Aug 1977 13:31:44.000   137788697.1911258         -55403311.34212034        -21896720.33309251        14.65362612658094         31.77430168094568         17.30186118180178         
27 Aug 1977 14:31:44.000   137841415.1946999         -55288909.83163504        -21834428.11817536        14.63415223477623         31.78209048212255         17.30492350427309         
27 Aug 1977 15:31:44.000   137894063.0770777         -55174480.3091597         -21772124.89386952        14.61466991102635         31.78986389426688         17.30797750695844         
27 Aug 1977 16:31:44.000   137946640.807953          -55060022.83013587        -21709810.69014909        14.59517918387068         31.79762189721441         17.31102317854253         
27 Aug 1977 17:31:44.000   137999148.357132          -54945537.45005769        -21647485.53701797        14.57568008192735         31.80536447099684         17.31406050786907         
27 Aug 1977 18:31:44.000   138051585.6945079         -54831024.2245264         -21585149.46453959        14.55617263390115         31.81309159583427         17.3170894839357          
27 Aug 1977 19:31:44.000   138103952.7900909         -54716483.20918322        -21522802.50279955        14.53665686857092         31.82080325213583         17.3201100958922          
27 Aug 1977 20:31:44.000   138156249.6139954         -54601914.45974039        -21460444.681923          14.51713281479326         31.82849942049409         17.32312233303626         
27 Aug 1977 21:31:44.000   138208476.1364261         -54487318.03200811        -21398076.03208819        14.49760050150618         31.83618008167948         17.32612618480945         
27 Aug 1977 22:31:44.000   138260632.3277079         -54372693.98183149        -21335696.58349305        14.47805995771678         31.84384521664145         17.32912164079581         
27 Aug 1977 23:31:44.000   138312718.1582604         -54258042.36514543        -21273306.36638501        14.45851121250927         31.8514948065014          17.33210869071734         
